category;category_title;path;id;filename;caption;order
faces;Развёртки;faces;29;2023_05_10_Yamashurma_6_front_ortho_id29.jpg;надпись 180;1
faces;Развёртки;faces;36;2023_05_11_Chuvashli_1_back_dem_id36.jpg;надпись 181;4
faces;Развёртки;faces;36;2023_05_11_Chuvashli_1_back_ortho_id36.jpg;надпись 182;3
faces;Развёртки;faces;36;2023_05_11_Chuvashli_1_front_dem_id36.jpg;надпись 183;2
faces;Развёртки;faces;36;2023_05_11_Chuvashli_1_front_ortho_id36.jpg;надпись 184;1
faces;Развёртки;faces;38;2023_05_11_Chuvashli_2_front_dem_id38.jpg;надпись 185;2
faces;Развёртки;faces;38;2023_05_11_Chuvashli_2_front_ortho_id38.jpg;надпись 186;1
faces;Развёртки;faces;37;2023_05_11_Chuvashli_3_back_dem_id37.jpg;надпись 187;4
faces;Развёртки;faces;37;2023_05_11_Chuvashli_3_back_ortho_id37.jpg;надпись 188;3
faces;Развёртки;faces;37;2023_05_11_Chuvashli_3_front_dem_id37.jpg;надпись 189;2
faces;Развёртки;faces;37;2023_05_11_Chuvashli_3_front_ortho_id37.jpg;надпись 190;1
faces;Развёртки;faces;39;2023_05_11_Chuvashli_4_back_dem_id39.jpg;надпись 191;4
faces;Развёртки;faces;39;2023_05_11_Chuvashli_4_back_ortho_id39.jpg;надпись 192;3
faces;Развёртки;faces;39;2023_05_11_Chuvashli_4_front_dem_id39.jpg;надпись 193;2
faces;Развёртки;faces;39;2023_05_11_Chuvashli_4_front_ortho_id39.jpg;надпись 194;1
faces;Развёртки;faces;35;2023_05_11_Memdel_1_back_dem_id35.jpg;надпись 195;4
faces;Развёртки;faces;35;2023_05_11_Memdel_1_back_ortho_id35.jpg;надпись 196;3
faces;Развёртки;faces;35;2023_05_11_Memdel_1_front_dem_id35.jpg;надпись 197;2
faces;Развёртки;faces;35;2023_05_11_Memdel_1_front_ortho_id35.jpg;надпись 198;1
faces;Развёртки;faces;35;2023_05_11_Memdel_2_front_dem_id35.jpg;надпись 199;2
faces;Развёртки;faces;35;2023_05_11_Memdel_2_front_ortho_id35.jpg;надпись 200;1
faces;Развёртки;faces;41;2023_05_12_Kazaklar_front_back_id41.jpg;надпись 201;4
faces;Развёртки;faces;41;2023_05_12_Kazaklar_front_ortho_id41.jpg;надпись 202;3
faces;Развёртки;faces;41;2023_05_12_Kazaklar_left_dem_id41.jpg;надпись 203;2
faces;Развёртки;faces;41;2023_05_12_Kazaklar_left_ortho_id41.jpg;надпись 204;1
faces;Развёртки;faces;44;2023_05_12_Nalasa_1_back_dem_id44.jpg;надпись 205;4
faces;Развёртки;faces;44;2023_05_12_Nalasa_1_back_ortho_id44.jpg;надпись 206;3
faces;Развёртки;faces;44;2023_05_12_Nalasa_1_front_dem_id44.jpg;надпись 207;2
faces;Развёртки;faces;44;2023_05_12_Nalasa_1_front_ortho_id44.jpg;надпись 208;1
faces;Развёртки;faces;45;2023_05_12_Nalasa_Kladbishe_1_back_dem_id45.jpg;надпись 209;4
faces;Развёртки;faces;45;2023_05_12_Nalasa_Kladbishe_1_back_ortho_id45.jpg;надпись 210;3
faces;Развёртки;faces;45;2023_05_12_Nalasa_Kladbishe_1_front_back_id45.jpg;надпись 211;2
faces;Развёртки;faces;45;2023_05_12_Nalasa_Kladbishe_1_front_ortho_id45.jpg;надпись 212;1
faces;Развёртки;faces;46;2023_05_12_Nalasa_Kladbishe_2_left_dem_id46.jpg;надпись 213;4
faces;Развёртки;faces;46;2023_05_12_Nalasa_Kladbishe_2_left_ortho_id46.jpg;надпись 214;3
faces;Развёртки;faces;46;2023_05_12_Nalasa_Kladbishe_2_right_dem_id46.jpg;надпись 215;2
faces;Развёртки;faces;46;2023_05_12_Nalasa_Kladbishe_2_right_ortho_id46.jpg;надпись 216;1
faces;Развёртки;faces;47;2023_05_12_Nalasa_Kladbishe_3_back_dem_id47.jpg;надпись 217;4
faces;Развёртки;faces;47;2023_05_12_Nalasa_Kladbishe_3_back_ortho_id47.jpg;надпись 218;3
faces;Развёртки;faces;47;2023_05_12_Nalasa_Kladbishe_3_front_dem_id47.jpg;надпись 219;2
faces;Развёртки;faces;47;2023_05_12_Nalasa_Kladbishe_3_front_ortho_id47.jpg;надпись 220;1
faces;Развёртки;faces;42;2023_05_12_Staraya_Masra_1_front_back_id42.jpg;надпись 221;2
faces;Развёртки;faces;42;2023_05_12_Staraya_Masra_1_front_ortho_id42.jpg;надпись 222;1
faces;Развёртки;faces;43;2023_05_12_Staraya_Masra_2_front_dem_id43.jpg;надпись 223;2
faces;Развёртки;faces;43;2023_05_12_Staraya_Masra_2_front_ortho_id43.jpg;надпись 224;1
faces;Развёртки;faces;49;2023_05_16_Aldermysh_back_dem_id49.jpg;надпись 225;4
faces;Развёртки;faces;49;2023_05_16_Aldermysh_back_ortho_id49.jpg;надпись 226;3
faces;Развёртки;faces;49;2023_05_16_Aldermysh_front_dem_id49.jpg;надпись 227;2
faces;Развёртки;faces;49;2023_05_16_Aldermysh_front_ortho_id49.jpg;надпись 228;1
faces;Развёртки;faces;48;2023_05_16_Chirsha_back_dem_id48.jpg;надпись 229;4
faces;Развёртки;faces;48;2023_05_16_Chirsha_back_ortho_id48.jpg;надпись 230;3
faces;Развёртки;faces;48;2023_05_16_Chirsha_front_dem_id48.jpg;надпись 231;2
faces;Развёртки;faces;48;2023_05_16_Chirsha_front_ortho_id48.jpg;надпись 232;1
faces;Развёртки;faces;50;2023_05_16_Ibrya_1_front_dem_id50.jpg;надпись 233;2
faces;Развёртки;faces;50;2023_05_16_Ibrya_1_front_ortho_id50.jpg;надпись 234;1
faces;Развёртки;faces;51;2023_05_16_Ibrya_2_front_dem_id51.jpg;надпись 235;2
faces;Развёртки;faces;51;2023_05_16_Ibrya_2_front_ortho_id51.jpg;надпись 236;1
faces;Развёртки;faces;52;2023_05_17_Russko_Tatarskaya_Aisha_1_front_dem_id52.jpg;надпись 237;4
faces;Развёртки;faces;52;2023_05_17_Russko_Tatarskaya_Aisha_1_front_ortho_id52.jpg;надпись 238;3
faces;Развёртки;faces;52;2023_05_17_Russko_Tatarskaya_Aisha_1_left_dem_id52.jpg;надпись 239;2
faces;Развёртки;faces;52;2023_05_17_Russko_Tatarskaya_Aisha_1_left_ortho_id52.jpg;надпись 240;1
faces;Развёртки;faces;53;2023_05_17_Russko_Tatarskaya_Aisha_2_front_dem_id53.jpg;надпись 241;2
faces;Развёртки;faces;53;2023_05_17_Russko_Tatarskaya_Aisha_2_front_ortho_id53.jpg;надпись 242;1
faces;Развёртки;faces;54;2023_05_17_Tuktamysh_1_front_dem_id54.jpg;надпись 243;2
faces;Развёртки;faces;54;2023_05_17_Tuktamysh_1_front_ortho_id54.jpg;надпись 244;1
faces;Развёртки;faces;55;2023_05_17_Tuktamysh_2_back_dem_id55.jpg;надпись 245;4
faces;Развёртки;faces;55;2023_05_17_Tuktamysh_2_back_ortho_id55.jpg;надпись 246;3
faces;Развёртки;faces;55;2023_05_17_Tuktamysh_2_front_dem_id55.jpg;надпись 247;2
faces;Развёртки;faces;55;2023_05_17_Tuktamysh_2_front_ortho_id55.jpg;надпись 248;1
faces;Развёртки;faces;56;2023_05_17_Unba_front_dem_id56.jpg;надпись 249;2
faces;Развёртки;faces;56;2023_05_17_Unba_front_ortho_id56.jpg;надпись 250;1
faces;Развёртки;faces;57;2023_05_18_Tatarskaya_Aisha_back_dem_id57.jpg;надпись 251;4
faces;Развёртки;faces;57;2023_05_18_Tatarskaya_Aisha_back_ortho_id57.jpg;надпись 252;3
faces;Развёртки;faces;57;2023_05_18_Tatarskaya_Aisha_front_dem_id57.jpg;надпись 253;2
