category;category_title;path;id;filename;caption;order
cards;;cards;55;Tuktamysh_2_id55.jpg;;1
cards;;cards;71;Tyamti_id71.jpg;;1
cards;;cards;68;Tyamti-Meteski_1_id68.jpg;;1
cards;;cards;69;Tyamti-Meteski_2_id69.jpg;;1
cards;;cards;67;Tyamti-Meteski_3_id67.jpg;;1
cards;;cards;59;Uryvkino_id59.jpg;;1
cards;;cards;19;Verhnie_Aty_id19.jpg;;1
cards;;cards;64;Verhnie_Kibya_Kozi_1_id64.jpg;;1
cards;;cards;65;Verhnie_Kibya_Kozi_2_id65.jpg;;1
cards;;cards;28;Yamashurma_1_id28.jpg;;1
cards;;cards;30;Yamashurma_2_id30.jpg;;1
cards;;cards;31;Yamashurma_3_id31.jpg;;1
cards;;cards;33;Yamashurma_4_id33.jpg;;1
cards;;cards;32;Yamashurma_5_id32.jpg;;1
cards;;cards;29;Yamashurma_6_id29.jpg;;1
cards;;cards;40;Aibash_id40.jpg;;1
cards;;cards;49;Aldermysh_id49.jpg;;1
cards;;cards;16;Arsk_id16.jpg;;1
cards;;cards;72;Bolshie_Nyrsi_id72.jpg;;1
cards;;cards;66;Bolshie_Shinary_id66.jpg;;1
cards;;cards;70;Chally_Kazaklar_id70.jpg;;1
cards;;cards;48;Chirsha_id48.jpg;;1
cards;;cards;36;Chuvashli_1_id36.jpg;;1
cards;;cards;38;Chuvashli_2_id38.jpg;;1
cards;;cards;37;Chuvashli_3_id37.jpg;;1
cards;;cards;39;Chuvashli_4_id39.jpg;;1
cards;;cards;50;Ibrya_1_id50.jpg;;1
cards;;cards;51;Ibrya_2_id51.jpg;;1
cards;;cards;10;Kachelino_id10.jpg;;1
cards;;cards;41;Kazaklar_id41.jpg;;1
cards;;cards;26;Krasny_1_id26.jpg;;1
cards;;cards;27;Krasny_2_id27.jpg;;1
cards;;cards;34;Kurkachi_1_id34.jpg;;1
cards;;cards;1;Kurkachi_2_id1.jpg;;1
cards;;cards;35;Memdel_part_1_id35.jpg;;1
cards;;cards;35;Memdel_part_2_id35.jpg;;2
cards;;cards;44;Nalasa_1_id44.jpg;;1
cards;;cards;45;Nalasa_Kladbishe_1_id45.jpg;;1
cards;;cards;46;Nalasa_Kladbishe_2_id46.jpg;;1
faces;Развёртки;faces;2;2023_04_20_Hohlovo_front_dem_id2.jpg;;2
faces;Развёртки;faces;2;2023_04_20_Hohlovo_front_ortho_id2.jpg;;1
faces;Развёртки;faces;4;2023_04_24_Nizhnyaya_Ura_1_front_dem_id4.jpg;;2
faces;Развёртки;faces;4;2023_04_24_Nizhnyaya_Ura_1_front_ortho_id4.jpg;;1
faces;Развёртки;faces;5;2023_04_24_Nizhnyaya_Ura_2_back_dem_id5.jpg;;4
faces;Развёртки;faces;5;2023_04_24_Nizhnyaya_Ura_2_back_ortho_id5.jpg;;3
faces;Развёртки;faces;5;2023_04_24_Nizhnyaya_Ura_2_front_dem_id5.jpg;;2
faces;Развёртки;faces;5;2023_04_24_Nizhnyaya_Ura_2_front_ortho_id5.jpg;;1
faces;Развёртки;faces;6;2023_04_24_Nizhnyaya_Ura_3_back_dem_id6.jpg;;4
faces;Развёртки;faces;6;2023_04_24_Nizhnyaya_Ura_3_back_ortho_id6.jpg;;3
faces;Развёртки;faces;6;2023_04_24_Nizhnyaya_Ura_3_front_dem_id6.jpg;;2
faces;Развёртки;faces;6;2023_04_24_Nizhnyaya_Ura_3_front_ortho_id6.jpg;;1
faces;Развёртки;faces;3;2023_04_24_Staryi_Kishet_left_dem_id3.jpg;;2
faces;Развёртки;faces;3;2023_04_24_Staryi_Kishet_left_ortho_id3.jpg;;1
faces;Развёртки;faces;3;2023_04_24_Staryi_Kishet_right_dem_id3.jpg;;4
faces;Развёртки;faces;3;2023_04_24_Staryi_Kishet_right_ortho_id3.jpg;;3
faces;Развёртки;faces;16;2023_04_27_Arsk_back_dem_id16.jpg;;4
faces;Развёртки;faces;16;2023_04_27_Arsk_back_ortho_id16.jpg;;3
faces;Развёртки;faces;16;2023_04_27_Arsk_front_dem_id16.jpg;;2
faces;Развёртки;faces;16;2023_04_27_Arsk_front_ortho_id16.jpg;;1
faces;Развёртки;faces;10;2023_04_27_Kachelino_front_dem_id10.jpg;;2
faces;Развёртки;faces;10;2023_04_27_Kachelino_front_ortho_id10.jpg;;1
faces;Развёртки;faces;15;2023_04_27_Kazylino_front_dem_id15.jpg;;2
faces;Развёртки;faces;15;2023_04_27_Kazylino_front_ortho_id15.jpg;;1
faces;Развёртки;faces;14;2023_04_27_Nizhnie_Meteski_1_front_dem_id14.jpg;;2
faces;Развёртки;faces;14;2023_04_27_Nizhnie_Meteski_1_front_ortho_id14.jpg;;1
faces;Развёртки;faces;13;2023_04_27_Nizhnie_Meteski_2_front_dem_id13.jpg;;2
faces;Развёртки;faces;13;2023_04_27_Nizhnie_Meteski_2_front_ortho_id13.jpg;;1
faces;Развёртки;faces;7;2023_04_27_Stariy_Ashit_1_front_dem_id7.jpg;;2
faces;Развёртки;faces;7;2023_04_27_Stariy_Ashit_1_front_ortho_id7.jpg;;1
faces;Развёртки;faces;8;2023_04_27_Stariy_Ashit_2_front_dem_id8.jpg;;2
faces;Развёртки;faces;8;2023_04_27_Stariy_Ashit_2_front_ortho_id8.jpg;;1
faces;Развёртки;faces;9;2023_04_27_Stariy_Ashit_3_back_dem_id9.jpg;;2
faces;Развёртки;faces;9;2023_04_27_Stariy_Ashit_3_back_ortho_id9.jpg;;1
faces;Развёртки;faces;9;2023_04_27_Stariy_Ashit_3_front_dem_id9.jpg;;2
faces;Развёртки;faces;9;2023_04_27_Stariy_Ashit_3_front_ortho_id9.jpg;;1
faces;Развёртки;faces;0;2023_04_27_Stariy_Ashit_4_front_dem.jpg;;2
faces;Развёртки;faces;0;2023_04_27_Stariy_Ashit_4_front_ortho.jpg;;1
faces;Развёртки;faces;0;2023_04_27_Stariy_Ashit_5_front_dem.jpg;;2
faces;Развёртки;faces;0;2023_04_27_Stariy_Ashit_5_front_ortho.jpg;;1
faces;Развёртки;faces;11;2023_04_27_Tatarskoe_Kadryakovo_1_front_dem_id11.jpg;;2
faces;Развёртки;faces;11;2023_04_27_Tatarskoe_Kadryakovo_1_front_ortho_id11.jpg;;1
faces;Развёртки;faces;12;2023_04_27_Tatarskoe_Kadryakovo_2_back_dem_id12.jpg;;4
faces;Развёртки;faces;12;2023_04_27_Tatarskoe_Kadryakovo_2_back_ortho_id12.jpg;;3
faces;Развёртки;faces;12;2023_04_27_Tatarskoe_Kadryakovo_2_front_dem_id12.jpg;;2
faces;Развёртки;faces;12;2023_04_27_Tatarskoe_Kadryakovo_2_front_ortho_id12.jpg;;1
faces;Развёртки;faces;21;2023_05_03_Srednie_Aty_1_front_dem_id21.jpg;;2
faces;Развёртки;faces;21;2023_05_03_Srednie_Aty_1_front_orho_id21.jpg;;1
faces;Развёртки;faces;20;2023_05_03_Srednie_Aty_2_back_dem_id20.jpg;;4
faces;Развёртки;faces;20;2023_05_03_Srednie_Aty_2_back_ortho_id20.jpg;;3
faces;Развёртки;faces;20;2023_05_03_Srednie_Aty_2_front_dem_id20.jpg;;2
faces;Развёртки;faces;20;2023_05_03_Srednie_Aty_2_front_ortho_id20.jpg;;1
faces;Развёртки;faces;17;2023_05_03_Srednyaya_Serda_1_back_dem_id17.jpg;;4
faces;Развёртки;faces;17;2023_05_03_Srednyaya_Serda_1_back_ortho_id17.jpg;;3
faces;Развёртки;faces;17;2023_05_03_Srednyaya_Serda_1_front_dem_id17.jpg;;2
faces;Развёртки;faces;17;2023_05_03_Srednyaya_Serda_1_front_ortho_id17.jpg;;1
faces;Развёртки;faces;18;2023_05_03_Srednyaya_Serda_2_back_dem_id18.jpg;;4
faces;Развёртки;faces;18;2023_05_03_Srednyaya_Serda_2_back_ortho_id18.jpg;;3
faces;Развёртки;faces;18;2023_05_03_Srednyaya_Serda_2_front_dem_id18.jpg;;2
faces;Развёртки;faces;18;2023_05_03_Srednyaya_Serda_2_front_ortho_id18.jpg;;1
faces;Развёртки;faces;22;2023_05_03_Srednyaya_Serda_Kladbishe_1_back_dem_id22.jpg;;4
faces;Развёртки;faces;22;2023_05_03_Srednyaya_Serda_Kladbishe_1_back_ortho_id22.jpg;;3
faces;Развёртки;faces;22;2023_05_03_Srednyaya_Serda_Kladbishe_1_front_dem_id22.jpg;;2
faces;Развёртки;faces;22;2023_05_03_Srednyaya_Serda_Kladbishe_1_front_ortho_id22.jpg;;1
faces;Развёртки;faces;23;2023_05_03_Srednyaya_Serda_Kladbishe_2_front_dem_id23.jpg;;2
faces;Развёртки;faces;23;2023_05_03_Srednyaya_Serda_Kladbishe_2_front_ortho_id23.jpg;;1
faces;Развёртки;faces;24;2023_05_03_Srednyaya_Serda_Kladbishe_3_front_dem_id24.jpg;;2
faces;Развёртки;faces;24;2023_05_03_Srednyaya_Serda_Kladbishe_3_front_ortho_id24.jpg;;1
faces;Развёртки;faces;24;2023_05_03_Srednyaya_Serda_Kladbishe_3_left_dem_id24.jpg;;4
faces;Развёртки;faces;24;2023_05_03_Srednyaya_Serda_Kladbishe_3_left_ortho_id24.jpg;;3
faces;Развёртки;faces;24;2023_05_03_Srednyaya_Serda_Kladbishe_3_right_dem_id24.jpg;;6
faces;Развёртки;faces;24;2023_05_03_Srednyaya_Serda_Kladbishe_3_right_ortho_id24.jpg;;5
faces;Развёртки;faces;25;2023_05_03_Srednyaya_Serda_Kladbishe_4_front_dem_id25.jpg;;2
faces;Развёртки;faces;25;2023_05_03_Srednyaya_Serda_Kladbishe_4_front_ortho_id25.jpg;;1
faces;Развёртки;faces;19;2023_05_03_Verhnie_Aty_back_dem_id19.jpg;;4
faces;Развёртки;faces;19;2023_05_03_Verhnie_Aty_back_ortho_id19.jpg;;3
faces;Развёртки;faces;19;2023_05_03_Verhnie_Aty_front_dem_id19.jpg;;2
faces;Развёртки;faces;19;2023_05_03_Verhnie_Aty_front_ortho_id19.jpg;;1
faces;Развёртки;faces;26;2023_05_04_Krasny_1_front_dem_id26.jpg;;2
faces;Развёртки;faces;26;2023_05_04_Krasny_1_front_ortho_id26.jpg;;1
faces;Развёртки;faces;27;2023_05_04_Krasny_2_front_dem_id27.jpg;;2
faces;Развёртки;faces;27;2023_05_04_Krasny_2_front_ortho_id27.jpg;;1
faces;Развёртки;faces;40;2023_05_10_Aibash_back_dem_id40.jpg;;4
faces;Развёртки;faces;40;2023_05_10_Aibash_back_ortho_id40.jpg;;3
faces;Развёртки;faces;40;2023_05_10_Aibash_front_dem_id40.jpg;;2
faces;Развёртки;faces;40;2023_05_10_Aibash_front_ortho_id40.jpg;;1
faces;Развёртки;faces;34;2023_05_10_Kurkachi_1_back_dem_id34.jpg;;4
faces;Развёртки;faces;34;2023_05_10_Kurkachi_1_back_ortho_id34.jpg;;3
faces;Развёртки;faces;34;2023_05_10_Kurkachi_1_front_dem_id34.jpg;;2
faces;Развёртки;faces;34;2023_05_10_Kurkachi_1_front_ortho_id34.jpg;;1
faces;Развёртки;faces;28;2023_05_10_Yamashurma_1_front_dem_id28.jpg;;2
faces;Развёртки;faces;28;2023_05_10_Yamashurma_1_front_ortho_id28.jpg;;1
faces;Развёртки;faces;30;2023_05_10_Yamashurma_2_front_back_id30.jpg;;2
faces;Развёртки;faces;30;2023_05_10_Yamashurma_2_front_ortho_id30.jpg;;1
faces;Развёртки;faces;31;2023_05_10_Yamashurma_3_front_dem_id31.jpg;;2
faces;Развёртки;faces;31;2023_05_10_Yamashurma_3_front_ortho_id31.jpg;;1
faces;Развёртки;faces;33;2023_05_10_Yamashurma_4_left_dem_id33.jpg;;4
faces;Развёртки;faces;33;2023_05_10_Yamashurma_4_left_ortho_id33.jpg;;3
faces;Развёртки;faces;33;2023_05_10_Yamashurma_4_right_dem_id33.jpg;;2
faces;Развёртки;faces;33;2023_05_10_Yamashurma_4_right_ortho_id33.jpg;;1
faces;Развёртки;faces;32;2023_05_10_Yamashurma_5_front_dem_id32.jpg;;2
faces;Развёртки;faces;32;2023_05_10_Yamashurma_5_front_ortho_id32.jpg;;1
faces;Развёртки;faces;29;2023_05_10_Yamashurma_6_back_dem_id29.jpg;;4
faces;Развёртки;faces;29;2023_05_10_Yamashurma_6_back_ortho_id29.jpg;;3
faces;Развёртки;faces;29;2023_05_10_Yamashurma_6_front_dem_id29.jpg;;2
faces;Развёртки;faces;29;2023_05_10_Yamashurma_6_front_ortho_id29.jpg;;1
faces;Развёртки;faces;36;2023_05_11_Chuvashli_1_back_dem_id36.jpg;;4
faces;Развёртки;faces;36;2023_05_11_Chuvashli_1_back_ortho_id36.jpg;;3
faces;Развёртки;faces;36;2023_05_11_Chuvashli_1_front_dem_id36.jpg;;2
faces;Развёртки;faces;36;2023_05_11_Chuvashli_1_front_ortho_id36.jpg;;1
faces;Развёртки;faces;38;2023_05_11_Chuvashli_2_front_dem_id38.jpg;;2
faces;Развёртки;faces;38;2023_05_11_Chuvashli_2_front_ortho_id38.jpg;;1
faces;Развёртки;faces;37;2023_05_11_Chuvashli_3_back_dem_id37.jpg;;4
faces;Развёртки;faces;37;2023_05_11_Chuvashli_3_back_ortho_id37.jpg;;3
faces;Развёртки;faces;37;2023_05_11_Chuvashli_3_front_dem_id37.jpg;;2
faces;Развёртки;faces;37;2023_05_11_Chuvashli_3_front_ortho_id37.jpg;;1
faces;Развёртки;faces;39;2023_05_11_Chuvashli_4_back_dem_id39.jpg;;4
faces;Развёртки;faces;39;2023_05_11_Chuvashli_4_back_ortho_id39.jpg;;3
faces;Развёртки;faces;39;2023_05_11_Chuvashli_4_front_dem_id39.jpg;;2
faces;Развёртки;faces;39;2023_05_11_Chuvashli_4_front_ortho_id39.jpg;;1
faces;Развёртки;faces;35;2023_05_11_Memdel_1_back_dem_id35.jpg;;4
faces;Развёртки;faces;35;2023_05_11_Memdel_1_back_ortho_id35.jpg;;3
faces;Развёртки;faces;35;2023_05_11_Memdel_1_front_dem_id35.jpg;;2
faces;Развёртки;faces;35;2023_05_11_Memdel_1_front_ortho_id35.jpg;;1
faces;Развёртки;faces;35;2023_05_11_Memdel_2_front_dem_id35.jpg;;2
faces;Развёртки;faces;35;2023_05_11_Memdel_2_front_ortho_id35.jpg;;1
faces;Развёртки;faces;41;2023_05_12_Kazaklar_front_back_id41.jpg;;4
faces;Развёртки;faces;41;2023_05_12_Kazaklar_front_ortho_id41.jpg;;3
faces;Развёртки;faces;41;2023_05_12_Kazaklar_left_dem_id41.jpg;;2
faces;Развёртки;faces;41;2023_05_12_Kazaklar_left_ortho_id41.jpg;;1
faces;Развёртки;faces;44;2023_05_12_Nalasa_1_back_dem_id44.jpg;;4
faces;Развёртки;faces;44;2023_05_12_Nalasa_1_back_ortho_id44.jpg;;3
faces;Развёртки;faces;44;2023_05_12_Nalasa_1_front_dem_id44.jpg;;2
faces;Развёртки;faces;44;2023_05_12_Nalasa_1_front_ortho_id44.jpg;;1
faces;Развёртки;faces;45;2023_05_12_Nalasa_Kladbishe_1_back_dem_id45.jpg;;4
faces;Развёртки;faces;45;2023_05_12_Nalasa_Kladbishe_1_back_ortho_id45.jpg;;3
faces;Развёртки;faces;45;2023_05_12_Nalasa_Kladbishe_1_front_back_id45.jpg;;2
faces;Развёртки;faces;45;2023_05_12_Nalasa_Kladbishe_1_front_ortho_id45.jpg;;1
faces;Развёртки;faces;46;2023_05_12_Nalasa_Kladbishe_2_left_dem_id46.jpg;;4
faces;Развёртки;faces;46;2023_05_12_Nalasa_Kladbishe_2_left_ortho_id46.jpg;;3
faces;Развёртки;faces;46;2023_05_12_Nalasa_Kladbishe_2_right_dem_id46.jpg;;2
faces;Развёртки;faces;46;2023_05_12_Nalasa_Kladbishe_2_right_ortho_id46.jpg;;1
faces;Развёртки;faces;47;2023_05_12_Nalasa_Kladbishe_3_back_dem_id47.jpg;;4
faces;Развёртки;faces;47;2023_05_12_Nalasa_Kladbishe_3_back_ortho_id47.jpg;;3
faces;Развёртки;faces;47;2023_05_12_Nalasa_Kladbishe_3_front_dem_id47.jpg;;2
faces;Развёртки;faces;47;2023_05_12_Nalasa_Kladbishe_3_front_ortho_id47.jpg;;1
faces;Развёртки;faces;42;2023_05_12_Staraya_Masra_1_front_back_id42.jpg;;2
faces;Развёртки;faces;42;2023_05_12_Staraya_Masra_1_front_ortho_id42.jpg;;1
faces;Развёртки;faces;43;2023_05_12_Staraya_Masra_2_front_dem_id43.jpg;;2
faces;Развёртки;faces;43;2023_05_12_Staraya_Masra_2_front_ortho_id43.jpg;;1
faces;Развёртки;faces;49;2023_05_16_Aldermysh_back_dem_id49.jpg;;4
faces;Развёртки;faces;49;2023_05_16_Aldermysh_back_ortho_id49.jpg;;3
faces;Развёртки;faces;49;2023_05_16_Aldermysh_front_dem_id49.jpg;;2
faces;Развёртки;faces;49;2023_05_16_Aldermysh_front_ortho_id49.jpg;;1
faces;Развёртки;faces;48;2023_05_16_Chirsha_back_dem_id48.jpg;;4
faces;Развёртки;faces;48;2023_05_16_Chirsha_back_ortho_id48.jpg;;3
faces;Развёртки;faces;48;2023_05_16_Chirsha_front_dem_id48.jpg;;2
faces;Развёртки;faces;48;2023_05_16_Chirsha_front_ortho_id48.jpg;;1
faces;Развёртки;faces;50;2023_05_16_Ibrya_1_front_dem_id50.jpg;;2
faces;Развёртки;faces;50;2023_05_16_Ibrya_1_front_ortho_id50.jpg;;1
faces;Развёртки;faces;51;2023_05_16_Ibrya_2_front_dem_id51.jpg;;2
faces;Развёртки;faces;51;2023_05_16_Ibrya_2_front_ortho_id51.jpg;;1
faces;Развёртки;faces;52;2023_05_17_Russko_Tatarskaya_Aisha_1_front_dem_id52.jpg;;4
faces;Развёртки;faces;52;2023_05_17_Russko_Tatarskaya_Aisha_1_front_ortho_id52.jpg;;3
faces;Развёртки;faces;52;2023_05_17_Russko_Tatarskaya_Aisha_1_left_dem_id52.jpg;;2
faces;Развёртки;faces;52;2023_05_17_Russko_Tatarskaya_Aisha_1_left_ortho_id52.jpg;;1
faces;Развёртки;faces;53;2023_05_17_Russko_Tatarskaya_Aisha_2_front_dem_id53.jpg;;2
faces;Развёртки;faces;53;2023_05_17_Russko_Tatarskaya_Aisha_2_front_ortho_id53.jpg;;1
faces;Развёртки;faces;54;2023_05_17_Tuktamysh_1_front_dem_id54.jpg;;2
faces;Развёртки;faces;54;2023_05_17_Tuktamysh_1_front_ortho_id54.jpg;;1
faces;Развёртки;faces;55;2023_05_17_Tuktamysh_2_back_dem_id55.jpg;;4
faces;Развёртки;faces;55;2023_05_17_Tuktamysh_2_back_ortho_id55.jpg;;3
faces;Развёртки;faces;55;2023_05_17_Tuktamysh_2_front_dem_id55.jpg;;2
faces;Развёртки;faces;55;2023_05_17_Tuktamysh_2_front_ortho_id55.jpg;;1
faces;Развёртки;faces;56;2023_05_17_Unba_front_dem_id56.jpg;;2
faces;Развёртки;faces;56;2023_05_17_Unba_front_ortho_id56.jpg;;1
faces;Развёртки;faces;57;2023_05_18_Tatarskaya_Aisha_back_dem_id57.jpg;;4
faces;Развёртки;faces;57;2023_05_18_Tatarskaya_Aisha_back_ortho_id57.jpg;;3
faces;Развёртки;faces;57;2023_05_18_Tatarskaya_Aisha_front_dem_id57.jpg;;2
faces;Развёртки;faces;57;2023_05_18_Tatarskaya_Aisha_front_ortho_id57.jpg;;1
faces;Развёртки;faces;58;2023_07_20_Panovka_back_dem_id58.jpg;;4
faces;Развёртки;faces;58;2023_07_20_Panovka_back_ortho_id58.jpg;;3
faces;Развёртки;faces;58;2023_07_20_Panovka_front_dem_id58.jpg;;2
faces;Развёртки;faces;58;2023_07_20_Panovka_front_ortho_id58.jpg;;1
faces;Развёртки;faces;62;2023_07_20_Tatarskoe_Hodyashevo_1_front_dem_id62.jpg;;2
faces;Развёртки;faces;62;2023_07_20_Tatarskoe_Hodyashevo_1_front_ortho_id62.jpg;;1
faces;Развёртки;faces;61;2023_07_20_Tatarskoe_Hodyashevo_2_back_dem_id61.jpg;;4
faces;Развёртки;faces;61;2023_07_20_Tatarskoe_Hodyashevo_2_back_ortho_id61.jpg;;3
faces;Развёртки;faces;61;2023_07_20_Tatarskoe_Hodyashevo_2_front_dem_id61.jpg;;2
faces;Развёртки;faces;61;2023_07_20_Tatarskoe_Hodyashevo_2_front_ortho_id61.jpg;;1
faces;Развёртки;faces;60;2023_07_20_Tatarskoe_Hodyashevo_3_left_dem_id60.jpg;;2
faces;Развёртки;faces;60;2023_07_20_Tatarskoe_Hodyashevo_3_left_ortho_id60.jpg;;1
faces;Развёртки;faces;60;2023_07_20_Tatarskoe_Hodyashevo_3_right_dem_id60.jpg;;4
faces;Развёртки;faces;60;2023_07_20_Tatarskoe_Hodyashevo_3_right_ortho_id60.jpg;;3
faces;Развёртки;faces;59;2023_07_20_Uryvkino_front_dem_id59.jpg;;2
faces;Развёртки;faces;59;2023_07_20_Uryvkino_front_ortho_id59.jpg;;1
faces;Развёртки;faces;66;2023_08_01_Bolshie_Shinary_back_dem_id66.jpg;;4
faces;Развёртки;faces;66;2023_08_01_Bolshie_Shinary_back_ortho_id66.jpg;;3
faces;Развёртки;faces;66;2023_08_01_Bolshie_Shinary_front_back_id66.jpg;;2
faces;Развёртки;faces;66;2023_08_01_Bolshie_Shinary_front_ortho_id66.jpg;;1
faces;Развёртки;faces;63;2023_08_01_Starye_Zuri_front_dem_id63.jpg;;2
faces;Развёртки;faces;63;2023_08_01_Starye_Zuri_front_ortho_id63.jpg;;1
faces;Развёртки;faces;68;2023_08_01_Tyamti-Meteski_1_front_dem_id68.jpg;;2
faces;Развёртки;faces;68;2023_08_01_Tyamti-Meteski_1_front_ortho_id68.jpg;;1
faces;Развёртки;faces;69;2023_08_01_Tyamti-Meteski_2_back_dem_id69.jpg;;4
faces;Развёртки;faces;69;2023_08_01_Tyamti-Meteski_2_back_ortho_id69.jpg;;3
faces;Развёртки;faces;69;2023_08_01_Tyamti-Meteski_2_front_dem_id69.jpg;;2
faces;Развёртки;faces;69;2023_08_01_Tyamti-Meteski_2_front_ortho_id69.jpg;;1
faces;Развёртки;faces;67;2023_08_01_Tyamti-Meteski_3_back_dem_id67.jpg;;4
faces;Развёртки;faces;67;2023_08_01_Tyamti-Meteski_3_back_ortho_id67.jpg;;3
faces;Развёртки;faces;67;2023_08_01_Tyamti-Meteski_3_front_dem_id67.jpg;;2
faces;Развёртки;faces;67;2023_08_01_Tyamti-Meteski_3_front_ortho_id67.jpg;;1
faces;Развёртки;faces;64;2023_08_01_Verhnie_Kibya_Kozi_1_front_dem_id64.jpg;;2
faces;Развёртки;faces;64;2023_08_01_Verhnie_Kibya_Kozi_1_front_ortho_id64.jpg;;1
faces;Развёртки;faces;65;2023_08_01_Verhnie_Kibya_Kozi_2_front_dem_id65.jpg;;2
faces;Развёртки;faces;65;2023_08_01_Verhnie_Kibya_Kozi_2_front_ortho_id65.jpg;;1
faces;Развёртки;faces;70;2023_09_18_Chally_Kazaklar_front_dem_id70.jpg;;2
faces;Развёртки;faces;70;2023_09_18_Chally_Kazaklar_front_ortho_id70.jpg;;1
faces;Развёртки;faces;71;2023_09_18_Tyamti_back_dem_id71.jpg;;4
faces;Развёртки;faces;71;2023_09_18_Tyamti_back_ortho_id71.jpg;;3
faces;Развёртки;faces;71;2023_09_18_Tyamti_front_dem_id71.jpg;;2
faces;Развёртки;faces;71;2023_09_18_Tyamti_front_ortho_id71.jpg;;1
faces;Развёртки;faces;1;2023_09_19_Kurkachi_2_back_dem_id1.jpg;;2
faces;Развёртки;faces;1;2023_09_19_Kurkachi_2_back_ortho_id1.jpg;;1
faces;Развёртки;faces;1;2023_09_19_Kurkachi_2_left_dem_id1.jpg;;4
faces;Развёртки;faces;1;2023_09_19_Kurkachi_2_left_ortho_id1.jpg;;3
faces;Развёртки;faces;1;2023_09_19_Kurkachi_2_right_dem_id1.jpg;;6
faces;Развёртки;faces;1;2023_09_19_Kurkachi_2_right_ortho_id1.jpg;;5
faces;Развёртки;faces;72;2023_10_04_Bolshie_Nyrsi_back_dem_id72.jpg;;4
faces;Развёртки;faces;72;2023_10_04_Bolshie_Nyrsi_back_ortho_id72.jpg;;3
faces;Развёртки;faces;72;2023_10_04_Bolshie_Nyrsi_front_dem_id72.jpg;;2
faces;Развёртки;faces;72;2023_10_04_Bolshie_Nyrsi_front_ortho_id72.jpg;;1
faces;Развёртки;faces;74;2023_10_04_Shadki_1_back_dem_id74.jpg;;4
faces;Развёртки;faces;74;2023_10_04_Shadki_1_back_ortho_id74.jpg;;3
faces;Развёртки;faces;74;2023_10_04_Shadki_1_front_dem_id74.jpg;;2
faces;Развёртки;faces;74;2023_10_04_Shadki_1_front_ortho_id74.jpg;;1
faces;Развёртки;faces;75;2023_10_04_Shadki_2_front_dem_id75.jpg;;2
faces;Развёртки;faces;75;2023_10_04_Shadki_2_front_otho_id75.jpg;;1
faces;Развёртки;faces;73;2023_10_04_Tautermen_back_dem_id73.jpg;;4
faces;Развёртки;faces;73;2023_10_04_Tautermen_back_ortho_id73.jpg;;3
faces;Развёртки;faces;73;2023_10_04_Tautermen_front_dem_id73.jpg;;2
faces;Развёртки;faces;73;2023_10_04_Tautermen_front_ortho_id73.jpg;;1
faces;Развёртки;faces;76;2023_10_16_Tashly_Kovali_front_dem_id74.jpg;;4
faces;Развёртки;faces;76;2023_10_16_Tashly_Kovali_front_ortho_id74.jpg;;3
faces;Развёртки;faces;76;2023_10_16_Tashly_Kovali_top_dem_id74.jpg;;2
